sampno,latitude,longitude,GEOID,latitude_work,longitude_work,GEOID_work,hh_income,hh_veh,own_home,race,has_children,hhsize,w_travel,wthhfin,comm_id_home,comm_id_work
70024188,41.942577,-87.647079,17031062000,41.8701,-87.838443,17031817600,125000.0,2,True,1,True,4,5,615.7184,6,
70024189,41.951517,-87.641778,17031060900,41.880986,-87.63307,17031839100,82500.0,0,True,1,False,1,5,68.4132,6,32.0
70024198,41.922726,-87.629526,17031071400,42.084706,-87.742582,17031800700,55000.0,1,False,1,False,1,5,206.8255,7,
70024203,41.997277,-87.655986,17031030104,41.870554,-87.616596,17031320600,82500.0,2,False,1,False,2,4,73.6542,77,32.0
70024207,41.892991,-87.620956,17031081403,41.97806,-87.819734,17031100500,180000.0,1,False,6,False,2,4,69.9349,8,10.0
70024218,41.929327,-87.711981,17031220602,41.886447,-87.619467,17031320100,55000.0,0,False,1,False,1,5,68.7483,22,32.0
70024236,41.929046,-87.65131,17031070300,41.875817,-87.617256,17031320400,10000.0,0,False,1,False,1,-1,68.4132,7,32.0
70024250,41.957268,-87.730896,17031160300,42.024677,-87.974026,17031770400,180000.0,1,True,1,False,2,6,73.6225,16,
70024272,41.92102,-87.710361,17031221100,41.886009,-87.671885,17031280400,67500.0,1,False,1,False,1,5,97.7263,22,28.0
70024273,41.912008,-87.704366,17031230100,41.94556,-87.690034,17031843700,32500.0,1,False,2,True,4,5,607.5667,23,5.0
70024291,41.973765,-87.64653,17031031300,41.796644,-87.745287,17031835200,10000.0,0,False,6,True,4,7,446.2475,3,56.0
70024292,41.985622,-87.682886,17031040100,41.957904,-87.671517,17031060200,55000.0,0,False,1,False,1,5,73.6542,4,6.0
70024296,41.958154,-87.653018,17031032100,41.892218,-87.631832,17031081700,42500.0,1,False,1,False,1,5,73.6225,3,8.0
70024309,41.938923,-87.634673,17031063200,41.895035,-87.619717,17031081401,67500.0,0,False,1,False,1,5,68.7731,6,8.0
70024323,41.949709,-87.752118,17031150800,41.957268,-87.730896,17031160300,27500.0,2,False,6,False,2,6,73.6858,15,16.0
70024329,41.97258,-87.694,17031040201,41.880986,-87.63307,17031839100,125000.0,1,False,1,False,2,5,73.6225,4,32.0
70024339,41.761818,-87.685047,17031661000,41.762898,-87.774523,17031820901,27500.0,1,False,6,True,7,5,1018.2956,66,
70024343,41.876592,-87.759812,17031252102,41.899737,-87.664954,17031242000,125000.0,1,True,2,True,2,5,74.5755,25,24.0
70024352,41.94988,-87.738155,17031161100,42.054349,-88.054009,17031804603,180000.0,2,True,1,False,2,4,73.6225,16,
70024356,41.776699,-87.666582,17031671200,41.768172,-87.669632,17031671500,20000.0,0,False,2,False,2,6,326.8863,67,67.0
70024357,41.859295,-87.615523,17031330100,41.785981,-87.7509,17031980100,82500.0,1,False,1,False,2,5,69.6386,33,56.0
70024365,41.956798,-87.772044,17031150402,41.989584,-87.783014,17031100100,125000.0,1,True,1,True,4,5,437.1339,15,10.0
70024382,41.869903,-87.631213,17031839000,41.77643,-87.63763,17031680900,125000.0,1,True,1,False,2,5,69.4514,32,68.0
70024387,41.859295,-87.615523,17031330100,41.870416,-87.675079,17031838200,180000.0,2,False,3,True,4,5,615.7184,33,28.0
70024405,41.70328,-87.615326,17031490902,41.870416,-87.675079,17031838200,67500.0,1,True,2,False,1,5,284.0155,49,28.0
70024416,41.92102,-87.710361,17031221100,42.044377,-87.73977,17031806802,42500.0,1,False,1,False,1,5,206.8255,22,
70024428,41.899506,-87.6796,17031242300,41.880986,-87.63307,17031839100,125000.0,0,False,1,False,1,4,68.8779,24,32.0
70024430,41.840782,-87.660543,17031600700,41.877304,-87.708453,17031271300,42500.0,1,False,2,False,1,5,175.1559,60,27.0
70024441,41.963633,-87.652366,17031031502,41.885452,-87.643498,17031280100,42500.0,0,False,1,False,1,5,73.8514,3,28.0
70024443,41.900266,-87.632109,17031081000,41.892057,-87.628871,17031081600,42500.0,0,False,1,False,1,5,94.7796,8,8.0
70024444,41.79671,-87.578094,17031410900,41.979419,-87.902438,17031980000,27500.0,0,False,2,False,1,5,114.0339,41,76.0
70024445,41.877243,-87.713331,17031271400,41.886447,-87.619467,17031320100,42500.0,1,False,2,False,2,5,69.6401,27,32.0
70024449,41.92561,-87.797615,17031831600,41.870416,-87.675079,17031838200,42500.0,4,True,1,False,2,5,662.6029,18,28.0
70024451,42.001982,-87.775006,17031120100,41.880986,-87.63307,17031839100,180000.0,2,True,1,False,2,4,107.1785,12,32.0
70024458,42.016008,-87.680148,17031010201,41.870416,-87.675079,17031838200,55000.0,1,True,1,False,1,5,282.178,1,28.0
70024459,41.928424,-87.684906,17031830900,41.920801,-87.694532,17031221400,67500.0,1,False,1,True,3,5,71.8934,22,22.0
70024460,41.908374,-87.67093,17031241500,41.880986,-87.63307,17031839100,55000.0,2,False,1,False,2,4,156.3289,24,32.0
70024463,41.911968,-87.683627,17031240500,41.443025,-87.710477,17197883606,55000.0,1,False,97,False,1,5,114.9466,24,
70024464,41.942577,-87.647079,17031062000,42.044784,-87.672522,17031809400,55000.0,0,False,1,False,1,5,107.5218,6,
70024466,41.859295,-87.615523,17031330100,41.976944,-87.701983,17031040300,67500.0,1,False,1,False,2,6,68.8818,33,4.0
70024470,41.892632,-87.690324,17031242800,41.855934,-87.668574,17031310800,67500.0,1,False,1,False,1,5,68.8324,24,31.0
70024486,41.725381,-87.619148,17031490300,41.886447,-87.619467,17031320100,82500.0,3,False,2,False,3,5,226.0304,49,32.0
70024496,41.783596,-87.698393,17031660302,41.762219,-87.732035,17031650500,20000.0,1,False,1,True,2,5,123.2248,66,65.0
70024503,41.938232,-87.64678,17031063100,42.056765,-87.755714,17031806900,180000.0,1,True,1,False,1,5,612.0355,6,
70024505,41.972545,-87.678818,17031040402,42.173681,-87.878362,17097864802,125000.0,2,False,1,False,3,4,279.091,4,
70024506,41.963374,-87.670184,17031031900,41.880986,-87.63307,17031839100,125000.0,1,True,1,False,2,5,74.9464,3,32.0
70024510,41.890957,-87.770125,17031251400,41.870554,-87.616596,17031320600,82500.0,0,True,1,True,3,5,73.6526,25,32.0
70024528,41.958154,-87.653018,17031032100,41.878635,-87.642924,17031281900,125000.0,2,True,1,False,2,4,73.6225,3,28.0
70024537,41.929327,-87.711981,17031220602,41.879078,-87.657046,17031833100,82500.0,1,True,1,True,3,4,71.884,22,28.0
70024546,41.868458,-87.642965,17031841900,41.878667,-87.671689,17031838100,10000.0,0,False,2,True,2,0,615.7184,28,28.0
70024547,41.892654,-87.652517,17031243500,41.880986,-87.63307,17031839100,180000.0,1,True,1,False,2,5,69.4531,24,32.0
70024552,41.835568,-87.606528,17031351000,41.870416,-87.675079,17031838200,42500.0,1,False,2,True,3,4,714.3742,35,28.0
70024554,41.761522,-87.649171,17031681400,41.886447,-87.619467,17031320100,10000.0,0,False,6,False,1,7,142.7922,68,32.0
70024556,41.921083,-87.70465,17031221200,41.790469,-87.601285,17031836200,180000.0,1,True,1,False,2,5,69.4959,22,41.0
70024560,41.90749,-87.635799,17031080300,41.892991,-87.620956,17031081403,180000.0,1,False,1,True,3,5,124.9406,8,8.0
70024566,41.65072,-87.599369,17031540101,41.65072,-87.599369,17031540101,10000.0,0,False,2,True,2,-1,238.5907,54,54.0
70024575,41.848417,-87.691477,17031301200,41.986892,-87.70369,17031020701,20000.0,0,False,1,True,6,5,610.8144,30,2.0
70024580,41.914754,-87.654465,17031832600,41.880986,-87.63307,17031839100,180000.0,2,True,1,True,3,5,71.977,7,32.0
70024583,41.899737,-87.664954,17031242000,41.908374,-87.67093,17031241500,10000.0,0,False,2,False,1,0,68.4132,24,24.0
70024586,41.790358,-87.666917,17031670300,41.886447,-87.619467,17031320100,27500.0,1,False,2,True,3,5,143.3987,67,32.0
70024592,41.898694,-87.744892,17031251000,41.868458,-87.642965,17031841900,32500.0,2,True,4,True,8,5,662.6029,25,28.0
70024620,41.859295,-87.615523,17031330100,41.886447,-87.619467,17031320100,125000.0,1,True,1,False,1,5,194.5127,33,32.0
70024627,41.914754,-87.654465,17031832600,41.885452,-87.643498,17031280100,180000.0,0,False,1,False,2,5,69.5818,7,28.0
70024636,41.994441,-87.66523,17031030200,42.058204,-87.671892,17031808702,27500.0,0,False,1,False,2,5,73.6225,77,
70024647,41.991054,-87.654879,17031030101,41.997277,-87.655986,17031030104,82500.0,0,True,1,False,1,3,122.1273,77,77.0
70024653,41.892433,-87.669624,17031243200,41.875817,-87.617256,17031320400,125000.0,3,False,1,False,3,6,312.4394,24,32.0
70024654,41.797831,-87.603742,17031410500,41.880986,-87.63307,17031839100,82500.0,1,True,1,False,2,5,114.2388,41,32.0
70024673,41.943244,-87.643458,17031061901,42.058204,-87.671892,17031808702,125000.0,1,True,1,False,2,5,69.0226,6,
70024677,41.906692,-87.71035,17031230900,41.938232,-87.64678,17031063100,125000.0,2,False,1,False,2,5,386.618,23,6.0
70024691,41.964514,-87.702847,17031140800,41.880986,-87.63307,17031839100,180000.0,2,False,1,False,2,6,73.6542,14,32.0
70024692,41.908386,-87.660086,17031842300,41.886447,-87.619467,17031320100,125000.0,1,True,3,True,4,5,130.8143,24,32.0
70024693,42.008488,-87.685912,17031020400,41.879078,-87.657046,17031833100,125000.0,2,False,1,True,4,5,74.6203,2,28.0
70024702,41.906707,-87.684686,17031241200,41.880986,-87.63307,17031839100,180000.0,3,False,1,False,4,5,112.7087,24,32.0
70024731,41.728669,-87.609006,17031440900,41.878667,-87.671689,17031838100,27500.0,1,False,2,True,3,6,248.2252,44,28.0
70024742,41.777287,-87.693341,17031660600,41.877192,-87.865781,17031817102,82500.0,0,False,2,False,2,5,114.0339,66,
70024746,41.957845,-87.676373,17031050100,41.880986,-87.63307,17031839100,67500.0,0,False,1,False,1,5,73.6225,5,32.0
70024760,41.891022,-87.612931,17031081402,41.880986,-87.63307,17031839100,82500.0,0,False,1,False,1,5,69.0156,8,32.0
70024761,41.94229,-87.761718,17031151100,41.870416,-87.675079,17031838200,55000.0,1,False,6,False,1,4,74.0757,15,28.0
70024787,41.745537,-87.712036,17031700401,41.816178,-87.675102,17031610300,67500.0,3,True,6,True,4,5,1022.2925,70,61.0
70024791,41.956778,-87.781841,17031150502,41.858781,-87.845006,17031817900,82500.0,2,False,1,False,2,5,74.0041,15,
70024801,41.958448,-87.64241,17031031400,42.236386,-87.910896,17097866200,82500.0,0,False,1,False,2,4,73.6225,3,
70024837,41.991104,-87.720809,17031130100,41.880986,-87.63307,17031839100,180000.0,2,True,1,False,2,5,77.8403,13,32.0
70024839,41.950447,-87.683507,17031050500,42.160613,-87.837312,17097864904,125000.0,2,False,1,True,4,5,90.4218,5,
70024843,41.826054,-87.662789,17031590700,41.994258,-87.678684,17031020902,20000.0,0,False,1,True,3,5,181.9347,59,2.0
70024847,41.880986,-87.63307,17031839100,41.875817,-87.617256,17031320400,10000.0,0,False,1,False,1,-1,109.7378,32,32.0
70024850,41.905821,-87.760813,17031250700,41.862602,-87.699453,17031843100,10000.0,0,False,2,True,4,1,662.6029,25,29.0
70024864,41.859295,-87.615523,17031330100,41.790469,-87.601285,17031836200,125000.0,0,False,1,False,2,5,69.0774,33,41.0
70024867,41.90584,-87.714953,17031230800,41.972668,-87.663866,17031031100,32500.0,2,True,1,True,4,-1,615.7184,23,3.0
70024869,41.922726,-87.629526,17031071400,41.892991,-87.620956,17031081403,82500.0,0,False,1,False,1,5,68.4132,7,8.0
70024871,41.919629,-87.750976,17031191100,41.886447,-87.619467,17031320100,67500.0,1,True,1,False,2,5,75.0863,19,32.0
70024874,41.880986,-87.63307,17031839100,41.886009,-87.671885,17031280400,55000.0,1,False,1,False,1,5,119.844,32,28.0
70024917,42.009412,-87.663958,17031010501,41.96332,-87.866423,17031770800,67500.0,1,False,1,False,2,5,73.6225,1,76.0
70024919,41.869903,-87.631213,17031839000,41.899154,-87.626212,17031081201,10000.0,0,False,1,False,1,1,68.8451,32,8.0
70024941,41.957885,-87.690444,17031050300,42.139902,-87.814597,17031801500,125000.0,2,True,1,False,2,5,74.0041,5,
70024944,41.964652,-87.721017,17031140602,41.885286,-87.657249,17031833000,42500.0,1,False,1,False,2,5,74.3045,14,28.0
70024947,41.938923,-87.634673,17031063200,41.938923,-87.634673,17031063200,42500.0,1,False,1,False,1,5,114.9466,6,6.0
70024954,41.959398,-87.703294,17031160601,41.880986,-87.63307,17031839100,55000.0,1,False,1,False,1,5,74.0944,16,32.0
70024969,41.899422,-87.68449,17031242400,41.868458,-87.642965,17031841900,67500.0,1,False,2,False,2,5,68.7695,24,28.0
70024978,41.855562,-87.683342,17031841200,41.880986,-87.63307,17031839100,20000.0,0,False,1,False,2,6,69.3658,31,32.0
70025014,41.746882,-87.572604,17031460500,41.789938,-87.866198,17031820103,42500.0,1,True,2,True,3,4,1007.7739,46,
70025023,41.899446,-87.689319,17031242500,41.983487,-87.84485,17031760801,82500.0,2,False,1,False,1,6,364.2448,24,76.0
70025027,41.952821,-87.653241,17031832100,41.875817,-87.617256,17031320400,55000.0,1,False,1,False,1,5,68.4132,6,32.0
70025030,41.895279,-87.73361,17031842100,41.886447,-87.619467,17031320100,10000.0,0,False,2,False,1,-1,268.4164,23,32.0
70025032,41.953959,-87.642649,17031060800,41.878635,-87.642924,17031281900,82500.0,0,False,1,False,1,5,68.5129,6,28.0
70025078,41.979912,-87.664188,17031030800,41.880986,-87.63307,17031839100,180000.0,1,True,1,True,3,5,73.6377,77,32.0
70025096,41.783596,-87.698393,17031660302,41.699753,-87.637699,17031491100,27500.0,1,False,2,False,1,5,114.0339,66,49.0
70025102,41.787227,-87.577462,17031411000,41.880986,-87.63307,17031839100,42500.0,0,False,1,False,1,5,114.0339,41,32.0
70025103,41.870554,-87.616596,17031320600,41.904728,-87.64922,17031842200,55000.0,0,False,1,False,1,5,68.7149,32,8.0
70025104,41.946698,-87.639064,17031061902,42.058204,-87.671892,17031808702,180000.0,1,False,1,True,2,5,328.7334,6,
70025118,41.76075,-87.571298,17031430800,41.757208,-87.546555,17031431400,20000.0,0,False,2,True,3,-1,862.738,43,43.0
70025137,41.92102,-87.710361,17031221100,41.870416,-87.675079,17031838200,125000.0,0,True,1,False,1,5,101.6864,22,28.0
70025143,41.935975,-87.670984,17031062600,41.880986,-87.63307,17031839100,82500.0,0,True,1,False,1,3,68.5152,6,32.0
70025155,41.739502,-87.6583,17031711100,41.483225,-88.075471,17197883100,20000.0,1,False,6,True,5,4,762.3105,71,
70025188,41.762198,-87.590312,17031430400,42.046455,-87.687728,17031809500,27500.0,2,True,1,False,2,-1,114.0339,43,
70025192,41.726863,-87.657902,17031730201,41.717927,-87.613206,17031490500,42500.0,1,False,2,False,2,5,192.4557,73,49.0
70025210,41.929046,-87.65131,17031070300,41.875817,-87.617256,17031320400,10000.0,1,False,1,False,1,-1,614.3114,7,32.0
70025214,41.7106,-87.650486,17031730600,41.869119,-87.756088,17031831400,55000.0,1,True,2,True,3,7,1024.2969,73,25.0
70025215,41.817398,-87.692031,17031580600,41.892218,-87.631832,17031081700,27500.0,2,False,97,True,4,6,611.7764,58,8.0
70025247,41.912369,-87.675068,17031240300,41.886447,-87.619467,17031320100,27500.0,0,False,-7,True,4,6,606.9038,24,32.0
70025252,41.892355,-87.674507,17031243100,41.895035,-87.619717,17031081401,180000.0,2,True,1,False,2,5,173.6051,24,8.0
70025255,41.964514,-87.702847,17031140800,41.863764,-87.69255,17031843300,67500.0,1,True,1,False,1,5,73.6542,14,29.0
70025266,41.985476,-87.658398,17031030603,41.929046,-87.65131,17031070300,42500.0,1,False,1,False,1,5,74.0757,77,7.0
70025274,41.94229,-87.761718,17031151100,42.011303,-87.790002,17031808100,42500.0,1,False,1,False,2,6,640.5773,15,
70025276,41.907969,-87.694534,17031241000,41.880986,-87.63307,17031839100,27500.0,0,False,3,False,3,6,610.481,24,32.0
70025303,41.685657,-87.685071,17031750400,41.731248,-87.731134,17031822000,27500.0,0,True,1,False,1,5,324.4667,75,
70025322,41.965447,-87.663195,17031031700,41.886447,-87.619467,17031320100,10000.0,1,True,1,False,1,4,74.1571,3,32.0
70025346,41.73558,-87.549281,17031460700,41.741944,-87.579089,17031450300,10000.0,0,False,2,False,2,-1,114.0339,46,45.0
70025376,41.871694,-87.654124,17031833300,42.015796,-87.891065,17031806501,55000.0,0,False,1,False,1,5,68.4132,28,
70025379,41.965141,-87.676577,17031830800,41.886447,-87.619467,17031320100,67500.0,1,False,1,False,1,5,73.6225,4,32.0
70025385,41.929078,-87.646293,17031070200,41.608077,-87.768642,17031824505,55000.0,1,False,1,False,1,5,206.8255,7,
70025386,41.869903,-87.631213,17031839000,41.870416,-87.675079,17031838200,20000.0,1,False,1,False,2,-1,219.2247,32,28.0
70025392,41.929078,-87.646293,17031070200,41.905859,-87.630901,17031080202,55000.0,0,False,1,False,2,5,69.3535,7,8.0
70025688,41.851644,-87.635661,17031841100,41.880986,-87.63307,17031839100,125000.0,4,True,3,False,2,4,295.2737,34,32.0
70025699,41.865578,-87.630568,17031330200,41.878626,-87.685132,17031280900,20000.0,0,False,3,False,1,3,164.7016,33,28.0
70025701,41.89967,-87.669838,17031242100,41.958448,-87.64241,17031031400,125000.0,1,True,1,False,3,5,71.6278,24,3.0
70025709,41.834518,-87.632917,17031340500,41.899737,-87.664954,17031242000,55000.0,1,False,3,False,4,5,73.1789,34,24.0
70025711,41.871694,-87.654124,17031833300,41.886447,-87.619467,17031320100,42500.0,1,True,3,True,3,5,614.4032,28,32.0
70025725,41.783014,-87.613278,17031420600,41.820574,-87.614986,17031380200,32500.0,0,False,2,False,2,5,114.0339,42,38.0
70025742,41.855562,-87.683342,17031841200,41.847975,-87.753989,17031813802,27500.0,1,False,97,True,2,3,615.7184,31,
70025758,41.908374,-87.67093,17031241500,41.828359,-87.81694,17031815702,42500.0,1,False,1,False,2,5,69.5853,24,
70025761,41.928465,-87.695086,17031220300,41.870416,-87.675079,17031838200,55000.0,1,False,1,False,1,5,279.5929,22,28.0
70025775,41.900221,-87.629105,17031081100,41.880986,-87.63307,17031839100,67500.0,0,False,1,False,1,5,68.7665,8,32.0
70025781,41.963374,-87.670184,17031031900,41.877367,-87.680652,17031838000,42500.0,0,False,6,False,1,5,73.6225,3,28.0
70025785,41.989584,-87.783014,17031100100,41.880986,-87.63307,17031839100,125000.0,2,True,1,False,2,5,104.0735,10,32.0
70025799,41.978875,-87.657871,17031030703,41.899154,-87.626212,17031081201,82500.0,1,False,1,False,2,5,75.3054,77,8.0
70025809,41.970695,-87.713004,17031140200,41.875817,-87.617256,17031320400,67500.0,2,False,1,False,2,5,73.6225,14,32.0
70025859,41.90749,-87.635799,17031080300,41.885286,-87.657249,17031833000,82500.0,0,False,1,False,1,5,68.7665,8,28.0
70025881,41.979912,-87.664188,17031030800,42.044784,-87.672522,17031809400,67500.0,0,False,1,False,2,5,73.6225,77,
70025951,41.87736,-87.703562,17031271200,41.870416,-87.675079,17031838200,42500.0,0,True,2,False,2,5,141.2159,27,28.0
70025972,41.942856,-87.717496,17031831100,41.870416,-87.675079,17031838200,42500.0,1,False,1,False,1,5,428.4279,21,28.0
70025990,41.938923,-87.634673,17031063200,41.899154,-87.626212,17031081201,82500.0,1,False,1,False,2,5,69.4869,6,8.0
70026002,41.79671,-87.578094,17031410900,41.755568,-87.583607,17031834200,10000.0,0,False,3,False,1,-1,114.0339,41,43.0
70026053,41.977236,-87.752162,17031120400,42.021442,-87.722458,17031807600,42500.0,4,True,1,True,7,5,662.6029,12,
70026062,42.004517,-87.663327,17031010502,42.006411,-87.658816,17031010400,27500.0,0,False,1,False,1,4,73.6225,1,1.0
70026080,41.782377,-87.717855,17031650100,41.731032,-87.547423,17031833900,42500.0,1,False,1,False,1,5,114.6652,65,46.0
70026082,41.85313,-87.704182,17031841700,42.134407,-87.771102,17031800200,55000.0,2,False,6,False,2,4,541.9236,30,
70026085,41.843977,-87.684202,17031841300,41.86901,-87.781619,17031813100,42500.0,0,False,1,False,1,5,107.5218,31,
70026086,41.951517,-87.641778,17031060900,41.83496,-87.62517,17031842000,55000.0,0,False,1,False,2,5,68.7024,6,35.0
70026088,41.874181,-87.661901,17031832900,41.717841,-87.652648,17031730400,42500.0,1,False,1,False,2,5,69.4683,28,73.0
70026105,41.994532,-87.757611,17031120200,41.83137,-87.796191,17031815400,180000.0,2,True,1,True,5,6,662.6029,12,
70026110,41.967011,-87.670621,17031031800,41.895035,-87.619717,17031081401,67500.0,1,True,1,False,1,5,73.6225,3,8.0
70026113,41.855772,-87.674674,17031310900,42.024677,-87.974026,17031770400,125000.0,1,True,1,False,2,5,521.4647,31,
70026123,41.859295,-87.615523,17031330100,41.530585,-87.834546,17197883513,125000.0,1,True,1,False,2,5,69.9349,33,
70026124,41.892218,-87.631832,17031081700,41.886447,-87.619467,17031320100,180000.0,0,False,1,False,1,4,69.1585,8,32.0
70026126,41.92102,-87.710361,17031221100,41.896933,-87.927128,17043842800,82500.0,1,False,1,False,1,5,269.4457,22,
70026132,41.964514,-87.702847,17031140800,41.880986,-87.63307,17031839100,180000.0,1,True,1,False,2,5,74.3483,14,32.0
70026134,41.754846,-87.610168,17031691400,41.827346,-87.648454,17031839900,32500.0,1,True,2,True,4,6,256.7245,69,60.0
70026150,41.842469,-87.655751,17031600600,41.892906,-87.626079,17031081500,82500.0,1,True,1,False,2,5,69.4868,60,8.0
70026164,41.972954,-87.772611,17031110400,42.041414,-87.980523,17031805107,67500.0,0,False,3,False,1,5,73.6225,11,
70026166,41.929046,-87.65131,17031070300,41.878635,-87.642924,17031281900,42500.0,0,False,3,False,3,5,562.9324,7,28.0
70026172,41.950082,-87.722608,17031160900,41.847544,-87.610198,17031841000,82500.0,2,True,1,False,1,5,73.6722,16,33.0
70026181,41.871786,-87.713156,17031271500,41.875817,-87.617256,17031320400,10000.0,0,False,2,False,2,5,363.6234,27,32.0
70026185,41.891406,-87.751804,17031251600,41.895279,-87.73361,17031842100,32500.0,2,True,2,False,2,-1,662.6029,25,23.0
70026196,41.905694,-87.77063,17031250600,41.867936,-87.722749,17031843000,82500.0,1,False,6,False,4,5,662.6029,25,29.0
70026208,41.863417,-87.653755,17031283800,41.979419,-87.902438,17031980000,10000.0,0,False,2,True,6,5,613.7442,28,76.0
70026214,41.920801,-87.694532,17031221400,41.892906,-87.626079,17031081500,82500.0,1,False,1,False,2,5,69.3951,22,8.0
70026215,41.715738,-87.574974,17031510300,41.893324,-87.63919,17031081800,42500.0,1,False,2,False,2,5,313.6197,51,8.0
70026218,41.950447,-87.683507,17031050500,41.880986,-87.63307,17031839100,180000.0,2,True,1,True,4,4,195.3598,5,32.0
70026266,41.859295,-87.615523,17031330100,41.895035,-87.619717,17031081401,10000.0,0,False,2,False,1,5,610.0758,33,8.0
70026272,41.967011,-87.670621,17031031800,42.299987,-87.910961,17097863702,180000.0,1,True,1,True,4,5,76.1315,3,
70026274,41.949591,-87.761958,17031150700,42.100231,-87.740747,17031800500,180000.0,1,True,1,False,3,5,657.3255,15,
70026275,41.95774,-87.683717,17031050200,41.886447,-87.619467,17031320100,180000.0,1,True,1,True,3,5,74.9927,5,32.0
70026286,41.85293,-87.694267,17031840700,41.875817,-87.617256,17031320400,180000.0,5,False,1,True,12,7,607.8598,30,32.0
70026295,41.848111,-87.707582,17031300800,41.855772,-87.674674,17031310900,55000.0,2,False,1,True,7,5,611.7764,30,31.0
70026300,41.95774,-87.683717,17031050200,41.886447,-87.619467,17031320100,125000.0,1,False,1,False,2,3,74.0662,5,32.0
70026302,41.950673,-87.666536,17031060400,41.945169,-87.668791,17031831900,180000.0,2,True,1,True,3,5,87.0713,6,6.0
70026310,41.90664,-87.68958,17031241100,41.989584,-87.783014,17031100100,125000.0,1,False,1,False,5,6,499.3058,24,10.0
70026314,41.957885,-87.690444,17031050300,41.880986,-87.63307,17031839100,180000.0,1,True,1,True,3,5,73.6322,5,32.0
70026320,41.777287,-87.693341,17031660600,41.798018,-87.718026,17031620100,20000.0,1,False,1,True,6,5,1016.303,66,62.0
70026326,41.891736,-87.718652,17031231500,41.92756,-87.770737,17031190602,27500.0,1,False,2,True,4,5,611.7764,23,19.0
70026357,41.93631,-87.651562,17031063000,41.880986,-87.63307,17031839100,180000.0,1,True,1,False,2,5,68.8626,6,32.0
70026378,41.801671,-87.594265,17031410200,41.886447,-87.619467,17031320100,67500.0,1,False,2,False,1,5,114.5246,41,32.0
70026386,41.799805,-87.618683,17031836100,41.803956,-87.613888,17031381900,10000.0,0,False,2,True,3,4,144.1925,40,38.0
70026389,41.90056,-87.694197,17031242600,41.853339,-87.714393,17031841400,125000.0,2,False,1,False,2,5,82.4463,24,29.0
70026399,41.987226,-87.664936,17031030500,42.037466,-87.699915,17031809700,67500.0,1,False,1,False,2,5,73.8448,77,
70026419,41.728669,-87.609006,17031440900,41.782175,-87.812563,17031820400,42500.0,0,False,2,False,3,5,130.7408,44,
70026431,41.912074,-87.69948,17031240800,41.824898,-87.68046,17031590500,55000.0,0,False,1,False,2,5,157.4508,24,59.0
70026436,41.92102,-87.710361,17031221100,41.868458,-87.642965,17031841900,82500.0,0,False,1,False,2,3,69.6061,22,28.0
70026473,41.934765,-87.639854,17031063302,41.880986,-87.63307,17031839100,67500.0,0,False,1,False,1,5,68.5129,6,32.0
70026498,41.994441,-87.66523,17031030200,41.868458,-87.642965,17031841900,82500.0,1,False,1,False,4,5,75.4848,77,28.0
70026499,41.843977,-87.684202,17031841300,41.880986,-87.63307,17031839100,125000.0,1,False,1,False,3,5,525.085,31,32.0
70026505,41.775682,-87.790988,17031640500,41.851644,-87.635661,17031841100,55000.0,2,True,1,True,7,6,114.0339,64,34.0
70026513,41.957268,-87.730896,17031160300,41.875817,-87.617256,17031320400,125000.0,1,False,1,False,2,5,73.6225,16,32.0
70026515,41.892991,-87.620956,17031081403,41.875817,-87.617256,17031320400,180000.0,1,False,1,False,2,6,69.6928,8,32.0
70026533,41.892218,-87.631832,17031081700,41.909498,-87.631005,17031080201,27500.0,0,False,1,False,3,4,71.4176,8,8.0
70026538,41.912088,-87.694599,17031240700,41.875817,-87.617256,17031320400,10000.0,0,False,1,False,1,-1,112.9558,24,32.0
70026550,41.906692,-87.71035,17031230900,41.900266,-87.632109,17031081000,67500.0,0,False,6,False,3,5,71.9329,23,8.0
70026554,41.907969,-87.694534,17031241000,41.892906,-87.626079,17031081500,67500.0,0,False,1,False,1,5,68.4132,24,8.0
70026567,41.79671,-87.578094,17031410900,41.596915,-87.730178,17031825200,180000.0,1,False,6,True,3,5,465.4504,41,
70026571,41.958304,-87.660765,17031830700,41.878635,-87.642924,17031281900,180000.0,1,True,1,False,2,5,73.6225,3,28.0
70026584,41.95774,-87.683717,17031050200,41.895035,-87.619717,17031081401,55000.0,1,False,1,True,3,5,211.1655,5,8.0
70026585,41.957531,-87.666611,17031060100,41.914754,-87.654465,17031832600,42500.0,0,False,6,False,2,5,68.4132,6,7.0
70026593,41.912867,-87.641072,17031071700,41.893324,-87.63919,17031081800,67500.0,0,False,1,False,1,4,68.4132,7,8.0
70026595,41.90749,-87.635799,17031080300,41.893324,-87.63919,17031081800,55000.0,0,False,1,False,1,5,68.8468,8,8.0
70026596,41.892558,-87.659848,17031243400,41.893324,-87.63919,17031081800,55000.0,0,False,1,False,1,5,146.1643,24,8.0
70026597,41.950447,-87.683507,17031050500,41.875817,-87.617256,17031320400,67500.0,0,False,1,False,1,5,73.6225,5,32.0
70026601,41.942169,-87.771495,17031151200,42.015796,-87.891065,17031806501,42500.0,1,False,1,False,1,5,374.2682,15,
70026604,41.901566,-87.638404,17031838300,41.898335,-87.620753,17031081300,42500.0,0,False,1,False,1,5,69.0682,8,8.0
70026605,42.006411,-87.658816,17031010400,41.929046,-87.65131,17031070300,82500.0,1,False,1,False,3,5,650.6709,1,7.0
